,Date,Open,High,Low,Volume,Close,Adj Close,compound,neg,pos,neu
1033,2012-09-13,13329.709961,13573.330078,13325.110352,151770000,13539.860352,13539.860352,-0.9808,0.138,0.058,0.804
1034,2012-09-14,13540.400391,13653.240234,13533.94043,185160000,13593.370117,13593.370117,-0.9944,0.198,0.052,0.751
1035,2012-09-17,13588.570312,13593.150391,13526.669922,128020000,13553.099609,13553.099609,-0.9975,0.216,0.034,0.75
1036,2012-09-18,13552.330078,13582.120117,13517.80957,120720000,13564.639648,13564.639648,-0.9623,0.141,0.093,0.766
1037,2012-09-19,13565.410156,13626.480469,13556.740234,116210000,13577.959961,13577.959961,-0.99,0.163,0.071,0.766
1038,2012-09-20,13575.169922,13599.019531,13503.0,117910000,13596.929688,13596.929688,-0.9966,0.163,0.032,0.805
1039,2012-09-21,13597.240234,13647.099609,13571.530273,429610000,13579.469727,13579.469727,-0.9964,0.207,0.076,0.717
1040,2012-09-24,13577.849609,13601.900391,13521.679688,120370000,13558.919922,13558.919922,-0.9971,0.207,0.074,0.72
1041,2012-09-25,13559.919922,13620.209961,13457.25,138630000,13457.549805,13457.549805,-0.9881,0.14,0.073,0.787
1042,2012-09-26,13458.629883,13480.370117,13406.910156,124350000,13413.509766,13413.509766,-0.9912,0.168,0.077,0.755
1043,2012-09-27,13413.469727,13522.830078,13413.469727,113990000,13485.969727,13485.969727,-0.9798,0.129,0.081,0.789
1044,2012-09-28,13485.889648,13487.660156,13367.269531,146950000,13437.129883,13437.129883,-0.8627,0.096,0.076,0.827
1045,2012-10-01,13437.660156,13598.25,13437.660156,106120000,13515.110352,13515.110352,-0.9966,0.18,0.068,0.752
1046,2012-10-02,13515.299805,13567.05957,13424.919922,90730000,13482.360352,13482.360352,-0.9956,0.153,0.055,0.793
1047,2012-10-03,13479.209961,13536.269531,13439.120117,103890000,13494.610352,13494.610352,-0.9975,0.208,0.049,0.742
1048,2012-10-04,13495.179688,13594.330078,13495.179688,106390000,13575.360352,13575.360352,-0.9783,0.125,0.064,0.811
1049,2012-10-05,13569.179688,13661.870117,13568.75,115500000,13610.150391,13610.150391,-0.9958,0.172,0.072,0.756
1050,2012-10-08,13589.259766,13610.379883,13552.089844,71300000,13583.650391,13583.650391,-0.9853,0.154,0.089,0.757
1051,2012-10-09,13582.879883,13592.330078,13473.30957,103630000,13473.530273,13473.530273,-0.991,0.137,0.069,0.795
1052,2012-10-10,13473.530273,13478.830078,13327.620117,101120000,13344.969727,13344.969727,-0.9981,0.227,0.061,0.712
1053,2012-10-11,13346.280273,13428.490234,13326.120117,86630000,13326.389648,13326.389648,-0.9981,0.197,0.027,0.776
1054,2012-10-12,13325.620117,13401.320312,13296.429688,113740000,13328.849609,13328.849609,-0.9919,0.157,0.097,0.746
1055,2012-10-15,13329.540039,13437.660156,13325.929688,114880000,13424.230469,13424.230469,-0.9887,0.135,0.06,0.806
1056,2012-10-16,13423.839844,13556.370117,13423.759766,113450000,13551.780273,13551.780273,-0.9971,0.144,0.029,0.827
1057,2012-10-17,13539.629883,13561.650391,13468.900391,135570000,13557.0,13557.0,-0.9946,0.156,0.065,0.779
1058,2012-10-18,13553.240234,13588.730469,13510.929688,128410000,13548.94043,13548.94043,-0.9952,0.154,0.052,0.794
1059,2012-10-19,13545.330078,13545.490234,13312.219727,239080000,13343.509766,13343.509766,-0.9925,0.175,0.079,0.746
1060,2012-10-22,13344.280273,13368.549805,13235.150391,121880000,13345.889648,13345.889648,-0.9956,0.147,0.05,0.803
1061,2012-10-23,13344.900391,13344.900391,13083.280273,122220000,13102.530273,13102.530273,-0.9951,0.198,0.06,0.742
1062,2012-10-24,13103.530273,13155.209961,13063.629883,110670000,13077.339844,13077.339844,-0.9966,0.192,0.049,0.758
1063,2012-10-25,13079.639648,13214.110352,13017.370117,114590000,13103.679688,13103.679688,-0.9983,0.222,0.04,0.738
1064,2012-10-26,13104.219727,13151.719727,13040.169922,134640000,13107.209961,13107.209961,-0.996,0.185,0.096,0.718
1065,2012-10-31,13107.44043,13189.080078,13052.070312,138160000,13096.459961,13096.459961,-0.9932,0.156,0.068,0.777
1066,2012-11-01,13099.19043,13273.709961,13099.110352,140510000,13232.620117,13232.620117,-0.9976,0.186,0.034,0.78
1067,2012-11-02,13232.620117,13289.450195,13076.570312,137660000,13093.160156,13093.160156,-0.9954,0.178,0.067,0.755
1068,2012-11-05,13092.280273,13140.580078,13038.709961,95350000,13112.44043,13112.44043,-0.9831,0.111,0.052,0.838
1069,2012-11-06,13112.900391,13290.75,13112.900391,105710000,13245.679688,13245.679688,-0.9824,0.107,0.055,0.838
1070,2012-11-07,13228.240234,13228.320312,12876.599609,164250000,12932.730469,12932.730469,-0.9136,0.091,0.08,0.829
1071,2012-11-08,12932.80957,12980.230469,12811.240234,138350000,12811.320312,12811.320312,-0.9908,0.125,0.035,0.84
1072,2012-11-09,12811.169922,12890.19043,12743.389648,131670000,12815.389648,12815.389648,-0.9976,0.195,0.07,0.735
1073,2012-11-12,12815.929688,12861.280273,12783.0,62360000,12815.080078,12815.080078,-0.9975,0.179,0.058,0.763
1074,2012-11-13,12808.709961,12898.25,12748.509766,142200000,12756.179688,12756.179688,-0.995,0.178,0.088,0.734
1075,2012-11-14,12746.540039,12797.730469,12542.679688,162180000,12570.950195,12570.950195,-0.9977,0.195,0.042,0.763
1076,2012-11-15,12571.099609,12600.589844,12496.55957,129150000,12542.379883,12542.379883,-0.9975,0.232,0.087,0.681
1077,2012-11-16,12542.30957,12604.169922,12471.490234,197110000,12588.30957,12588.30957,-0.9815,0.114,0.059,0.827
1078,2012-11-19,12590.230469,12796.19043,12590.230469,136910000,12795.959961,12795.959961,-0.9987,0.199,0.044,0.757
1079,2012-11-20,12790.889648,12808.55957,12701.070312,134160000,12788.509766,12788.509766,-0.9976,0.238,0.084,0.678
1080,2012-11-21,12788.360352,12845.990234,12786.129883,97300000,12836.889648,12836.889648,-0.9972,0.162,0.032,0.806
1081,2012-11-23,12833.129883,13011.450195,12832.980469,61110000,13009.530273,13009.530273,-0.9957,0.157,0.036,0.807
1082,2012-11-26,13008.450195,13008.450195,12900.169922,114360000,12967.370117,12967.370117,-0.998,0.198,0.07,0.732
1083,2012-11-27,12963.379883,12980.19043,12868.259766,117900000,12878.129883,12878.129883,-0.9914,0.128,0.064,0.809
1084,2012-11-28,12875.55957,12989.099609,12765.320312,131000000,12985.110352,12985.110352,-0.9974,0.189,0.053,0.758
1085,2012-11-29,12977.349609,13062.55957,12961.919922,113620000,13021.820312,13021.820312,-0.9935,0.153,0.077,0.77
1086,2012-11-30,13022.049805,13053.740234,12988.679688,171070000,13025.580078,13025.580078,-0.9928,0.124,0.048,0.828
1087,2012-12-03,13027.730469,13087.320312,12959.419922,112900000,12965.599609,12965.599609,-0.9958,0.191,0.059,0.75
1088,2012-12-04,12966.450195,13022.509766,12940.070312,125290000,12951.780273,12951.780273,-0.996,0.173,0.051,0.776
1089,2012-12-05,12948.959961,13089.110352,12923.44043,161230000,13034.490234,13034.490234,-0.9981,0.209,0.052,0.739
1090,2012-12-06,13026.19043,13076.879883,13007.839844,116850000,13074.040039,13074.040039,-0.9959,0.183,0.044,0.773
1091,2012-12-07,13072.870117,13157.280273,13072.870117,124130000,13155.129883,13155.129883,-0.996,0.202,0.055,0.742
1092,2012-12-10,13154.889648,13195.349609,13139.080078,118530000,13169.879883,13169.879883,-0.9975,0.199,0.044,0.757
1093,2012-12-11,13170.339844,13306.570312,13170.339844,124510000,13248.44043,13248.44043,-0.9955,0.174,0.051,0.775
1094,2012-12-12,13250.049805,13329.44043,13227.44043,127510000,13245.450195,13245.450195,-0.9845,0.136,0.046,0.818
1095,2012-12-13,13241.379883,13264.410156,13147.19043,101190000,13170.719727,13170.719727,-0.9973,0.196,0.063,0.74
1096,2012-12-14,13170.799805,13190.410156,13118.459961,117620000,13135.009766,13135.009766,-0.9951,0.179,0.063,0.758
1097,2012-12-17,13135.169922,13244.330078,13134.629883,142980000,13235.389648,13235.389648,-0.9969,0.195,0.058,0.746
1098,2012-12-18,13236.610352,13365.860352,13232.580078,152920000,13350.959961,13350.959961,-0.9858,0.137,0.045,0.818
1099,2012-12-19,13351.040039,13357.700195,13251.740234,149020000,13251.969727,13251.969727,-0.9985,0.209,0.042,0.749
1100,2012-12-20,13246.669922,13314.639648,13216.030273,119800000,13311.719727,13311.719727,-0.9942,0.149,0.035,0.816
1101,2012-12-21,13309.950195,13309.950195,13122.530273,413270000,13190.839844,13190.839844,-0.9904,0.135,0.069,0.796
1102,2012-12-24,13190.150391,13190.379883,13128.549805,47710000,13138.929688,13138.929688,-0.9971,0.216,0.08,0.704
1103,2012-12-26,13138.849609,13174.879883,13076.870117,79410000,13114.589844,13114.589844,-0.995,0.146,0.077,0.777
1104,2012-12-27,13114.969727,13141.740234,12964.080078,100160000,13096.30957,13096.30957,-0.9859,0.115,0.041,0.844
1105,2012-12-28,13095.080078,13095.459961,12926.860352,85980000,12938.110352,12938.110352,-0.9979,0.209,0.054,0.737
1106,2012-12-31,12938.19043,13109.129883,12883.889648,145740000,13104.139648,13104.139648,-0.9972,0.177,0.071,0.752
1107,2013-01-02,13104.299805,13412.709961,13104.299805,161430000,13412.549805,13412.549805,-0.997,0.173,0.037,0.79
1108,2013-01-03,13413.009766,13430.599609,13358.299805,129630000,13391.360352,13391.360352,-0.9974,0.233,0.044,0.723
1109,2013-01-04,13391.049805,13447.110352,13376.230469,107590000,13435.209961,13435.209961,-0.9979,0.205,0.044,0.751
1110,2013-01-07,13436.129883,13436.129883,13343.320312,113120000,13384.290039,13384.290039,-0.992,0.202,0.107,0.691
1111,2013-01-08,13377.419922,13377.419922,13293.129883,129570000,13328.849609,13328.849609,-0.9968,0.2,0.081,0.719
1112,2013-01-09,13329.919922,13416.549805,13329.080078,123070000,13390.509766,13390.509766,-0.9889,0.151,0.065,0.784
1113,2013-01-10,13391.820312,13478.200195,13382.290039,133520000,13471.219727,13471.219727,-0.9985,0.209,0.063,0.728
1114,2013-01-11,13471.450195,13496.679688,13439.969727,119200000,13488.429688,13488.429688,-0.9968,0.173,0.071,0.756
1115,2013-01-14,13488.429688,13520.179688,13459.839844,118460000,13507.320312,13507.320312,-0.9961,0.192,0.087,0.721
1116,2013-01-15,13507.320312,13546.370117,13445.799805,102280000,13534.889648,13534.889648,-0.9953,0.159,0.061,0.78
1117,2013-01-16,13534.889648,13534.889648,13468.959961,118540000,13511.230469,13511.230469,-0.9837,0.151,0.092,0.757
1118,2013-01-17,13511.230469,13633.889648,13510.240234,183900000,13596.019531,13596.019531,-0.9921,0.19,0.055,0.756
1119,2013-01-18,13596.019531,13649.929688,13571.860352,260900000,13649.700195,13649.700195,-0.9968,0.192,0.083,0.725
1120,2013-01-22,13649.700195,13712.209961,13622.959961,144300000,13712.209961,13712.209961,-0.9888,0.161,0.086,0.753
1121,2013-01-23,13712.209961,13794.290039,13710.129883,104490000,13779.330078,13779.330078,-0.9918,0.15,0.051,0.799
1122,2013-01-24,13779.330078,13879.660156,13779.330078,124780000,13825.330078,13825.330078,-0.9977,0.201,0.068,0.731
1123,2013-01-25,13825.330078,13895.980469,13825.330078,130300000,13895.980469,13895.980469,-0.9933,0.147,0.068,0.784
1124,2013-01-28,13895.980469,13915.719727,13862.570312,113570000,13881.929688,13881.929688,-0.9923,0.147,0.063,0.79
1125,2013-01-29,13881.929688,13969.990234,13880.009766,108230000,13954.419922,13954.419922,-0.9134,0.104,0.066,0.829
1126,2013-01-30,13954.419922,13966.129883,13896.950195,117200000,13910.419922,13910.419922,-0.9834,0.13,0.056,0.814
1127,2013-01-31,13910.419922,13941.05957,13860.580078,142600000,13860.580078,13860.580078,-0.991,0.123,0.056,0.821
1128,2013-02-01,13860.580078,14019.780273,13860.580078,128420000,14009.790039,14009.790039,-0.9976,0.199,0.05,0.751
1129,2013-02-04,14009.790039,14009.790039,13866.830078,130420000,13880.080078,13880.080078,-0.9825,0.113,0.051,0.837
1130,2013-02-05,13880.080078,14013.599609,13880.080078,134390000,13979.299805,13979.299805,-0.9976,0.211,0.079,0.71
1131,2013-02-06,13979.299805,13991.610352,13913.179688,127560000,13986.519531,13986.519531,-0.9963,0.163,0.032,0.805
1132,2013-02-07,13986.519531,13988.05957,13852.200195,118530000,13944.049805,13944.049805,-0.9265,0.122,0.1,0.779
1133,2013-02-08,13944.049805,14022.620117,13944.049805,99860000,13992.969727,13992.969727,-0.9993,0.285,0.025,0.69
1134,2013-02-11,13992.969727,13992.969727,13940.410156,75090000,13971.240234,13971.240234,-0.9738,0.117,0.079,0.804
1135,2013-02-12,13971.240234,14038.969727,13968.94043,117180000,14018.700195,14018.700195,-0.9969,0.16,0.047,0.793
1136,2013-02-13,14018.700195,14029.349609,13945.780273,130520000,13982.910156,13982.910156,-0.9886,0.147,0.072,0.781
1137,2013-02-14,13982.910156,13990.360352,13921.94043,114800000,13973.389648,13973.389648,-0.9974,0.192,0.02,0.788
1138,2013-02-15,13973.389648,14001.929688,13906.730469,195670000,13981.759766,13981.759766,-0.9882,0.145,0.037,0.818
1139,2013-02-19,13981.759766,14044.820312,13977.900391,136410000,14035.669922,14035.669922,-0.9081,0.122,0.098,0.779
1140,2013-02-20,14035.669922,14058.269531,13919.280273,138540000,13927.540039,13927.540039,-0.9948,0.159,0.039,0.802
1141,2013-02-21,13927.540039,13927.540039,13834.400391,131410000,13880.620117,13880.620117,-0.9979,0.171,0.039,0.79
1142,2013-02-22,13880.620117,14001.19043,13880.620117,139850000,14000.570312,14000.570312,-0.9955,0.173,0.041,0.786
1143,2013-02-25,14000.570312,14081.580078,13784.009766,152190000,13784.169922,13784.169922,-0.992,0.167,0.102,0.731
1144,2013-02-26,13784.169922,13918.44043,13784.169922,132580000,13900.129883,13900.129883,-0.9981,0.197,0.063,0.74
1145,2013-02-27,13900.129883,14104.860352,13880.19043,107010000,14075.370117,14075.370117,-0.9956,0.186,0.054,0.76
1146,2013-02-28,14075.370117,14149.150391,14050.179688,177150000,14054.490234,14054.490234,-0.9964,0.177,0.027,0.796
1147,2013-03-01,14054.490234,14107.089844,13937.599609,125920000,14089.660156,14089.660156,-0.9969,0.211,0.088,0.701
1148,2013-03-04,14089.660156,14128.209961,14030.370117,110810000,14127.820312,14127.820312,0.5053,0.101,0.096,0.803
1149,2013-03-05,14127.820312,14286.370117,14127.820312,112100000,14253.769531,14253.769531,-0.9985,0.214,0.042,0.744
1150,2013-03-06,14253.769531,14320.650391,14253.0,116510000,14296.240234,14296.240234,-0.9936,0.169,0.071,0.76
1151,2013-03-07,14296.240234,14354.69043,14296.240234,117080000,14329.490234,14329.490234,-0.9802,0.145,0.087,0.768
1152,2013-03-08,14329.490234,14413.169922,14329.490234,115630000,14397.070312,14397.070312,-0.9897,0.154,0.076,0.77
1153,2013-03-11,14397.070312,14448.05957,14373.320312,94880000,14447.290039,14447.290039,-0.9958,0.173,0.056,0.771
1154,2013-03-12,14447.290039,14478.799805,14412.05957,102100000,14450.05957,14450.05957,-0.9956,0.179,0.086,0.735
1155,2013-03-13,14450.05957,14472.799805,14411.660156,83920000,14455.280273,14455.280273,-0.9913,0.144,0.076,0.78
1156,2013-03-14,14455.280273,14539.290039,14455.280273,117390000,14539.139648,14539.139648,-0.5593,0.107,0.1,0.794
1157,2013-03-15,14539.139648,14539.139648,14470.5,407770000,14514.110352,14514.110352,-0.9931,0.156,0.077,0.767
1158,2013-03-18,14514.110352,14521.589844,14404.209961,119640000,14452.05957,14452.05957,-0.9984,0.243,0.065,0.692
1159,2013-03-19,14452.05957,14514.339844,14382.089844,122170000,14455.820312,14455.820312,-0.9969,0.171,0.053,0.775
1160,2013-03-20,14455.820312,14546.820312,14455.820312,121240000,14511.730469,14511.730469,-0.9964,0.173,0.055,0.772
1161,2013-03-21,14511.730469,14511.730469,14383.019531,110450000,14421.490234,14421.490234,-0.9962,0.145,0.045,0.81
1162,2013-03-22,14421.490234,14519.950195,14421.490234,101450000,14512.030273,14512.030273,-0.9966,0.177,0.057,0.767
1163,2013-03-25,14512.030273,14563.75,14395.0,124840000,14447.75,14447.75,-0.9747,0.12,0.058,0.822
1164,2013-03-26,14447.75,14561.540039,14447.75,96030000,14559.650391,14559.650391,-0.9945,0.155,0.061,0.784
1165,2013-03-27,14559.650391,14559.650391,14439.549805,92680000,14526.160156,14526.160156,-0.9906,0.126,0.061,0.813
1166,2013-03-28,14526.160156,14585.099609,14520.860352,153710000,14578.540039,14578.540039,-0.9942,0.198,0.062,0.74
1167,2013-04-01,14578.540039,14605.719727,14531.480469,91400000,14572.849609,14572.849609,-0.9959,0.166,0.058,0.776
1168,2013-04-02,14572.849609,14684.490234,14572.849609,98420000,14662.009766,14662.009766,-0.9908,0.172,0.044,0.784
1169,2013-04-03,14662.009766,14683.129883,14525.360352,127140000,14550.349609,14550.349609,-0.998,0.186,0.05,0.764
1170,2013-04-04,14550.349609,14625.240234,14538.719727,104790000,14606.110352,14606.110352,-0.9939,0.163,0.049,0.788
1171,2013-04-05,14606.110352,14606.110352,14434.429688,131250000,14565.25,14565.25,-0.9886,0.155,0.088,0.757
1172,2013-04-08,14565.25,14613.480469,14497.799805,106680000,14613.480469,14613.480469,-0.9806,0.129,0.052,0.819
1173,2013-04-09,14613.480469,14716.459961,14598.5,128580000,14673.459961,14673.459961,-0.9944,0.146,0.051,0.803
1174,2013-04-10,14673.459961,14826.660156,14673.459961,120520000,14802.240234,14802.240234,-0.986,0.159,0.098,0.743
1175,2013-04-11,14802.240234,14887.509766,14785.360352,144570000,14865.139648,14865.139648,-0.9824,0.142,0.079,0.779
1176,2013-04-12,14865.139648,14865.209961,14790.570312,119570000,14865.05957,14865.05957,-0.9493,0.147,0.119,0.734
1177,2013-04-15,14865.05957,14865.05957,14598.580078,161680000,14599.200195,14599.200195,-0.9763,0.13,0.085,0.786
1178,2013-04-16,14599.200195,14761.730469,14599.200195,126320000,14756.780273,14756.780273,-0.998,0.214,0.064,0.722
1179,2013-04-17,14756.780273,14756.780273,14560.80957,168010000,14618.589844,14618.589844,-0.9945,0.165,0.054,0.782
1180,2013-04-18,14618.589844,14650.259766,14495.290039,158050000,14537.139648,14537.139648,-0.996,0.202,0.108,0.69
1181,2013-04-19,14537.139648,14553.730469,14444.030273,207200000,14547.509766,14547.509766,-0.9834,0.17,0.119,0.711
1182,2013-04-22,14547.509766,14588.830078,14457.599609,146890000,14567.169922,14567.169922,-0.9971,0.208,0.047,0.745
1183,2013-04-23,14567.169922,14721.419922,14554.290039,137320000,14719.459961,14719.459961,-0.9983,0.247,0.035,0.717
1184,2013-04-24,14719.459961,14747.419922,14666.540039,138020000,14676.299805,14676.299805,-0.9944,0.146,0.058,0.796
1185,2013-04-25,14676.299805,14768.049805,14665.450195,129600000,14700.799805,14700.799805,-0.9867,0.132,0.065,0.804
1186,2013-04-26,14700.799805,14743.490234,14684.820312,128910000,14712.549805,14712.549805,-0.9979,0.209,0.065,0.726
1187,2013-04-29,14712.549805,14844.959961,14712.549805,97060000,14818.75,14818.75,-0.9985,0.231,0.032,0.737
1188,2013-04-30,14818.75,14839.799805,14734.469727,148250000,14839.799805,14839.799805,-0.9472,0.127,0.066,0.807
1189,2013-05-01,14839.799805,14839.799805,14687.049805,112620000,14700.950195,14700.950195,-0.9944,0.152,0.061,0.788
1190,2013-05-02,14700.950195,14834.629883,14700.950195,91180000,14831.580078,14831.580078,-0.9976,0.188,0.042,0.77
1191,2013-05-03,14831.580078,15009.589844,14831.580078,119890000,14973.959961,14973.959961,-0.9958,0.207,0.08,0.712
1192,2013-05-06,14973.959961,14988.870117,14941.089844,116160000,14968.889648,14968.889648,-0.9973,0.197,0.08,0.722
1193,2013-05-07,14968.889648,15056.669922,14968.889648,117230000,15056.200195,15056.200195,-0.9942,0.174,0.063,0.763
1194,2013-05-08,15056.200195,15106.80957,15021.870117,113510000,15105.120117,15105.120117,-0.9932,0.176,0.065,0.759
1195,2013-05-09,15105.120117,15144.830078,15046.870117,97810000,15082.620117,15082.620117,-0.9968,0.179,0.039,0.782
1196,2013-05-10,15082.620117,15118.490234,15038.179688,98980000,15118.490234,15118.490234,-0.9909,0.194,0.106,0.7
1197,2013-05-13,15113.419922,15113.419922,15053.459961,94280000,15091.679688,15091.679688,-0.9984,0.227,0.044,0.729
1198,2013-05-14,15091.679688,15219.549805,15089.299805,124590000,15215.25,15215.25,-0.9761,0.126,0.073,0.801
1199,2013-05-15,15211.870117,15301.339844,15175.389648,124030000,15275.69043,15275.69043,-0.9931,0.145,0.058,0.798
1200,2013-05-16,15273.919922,15302.490234,15215.820312,145090000,15233.219727,15233.219727,-0.9967,0.158,0.04,0.802
1201,2013-05-17,15234.75,15357.400391,15234.75,175750000,15354.400391,15354.400391,-0.9984,0.222,0.053,0.725
1202,2013-05-20,15348.330078,15391.839844,15314.150391,116420000,15335.280273,15335.280273,-0.9733,0.081,0.03,0.889
1203,2013-05-21,15334.969727,15434.5,15325.679688,122970000,15387.580078,15387.580078,-0.9645,0.109,0.067,0.824
1204,2013-05-22,15387.120117,15542.400391,15265.959961,171850000,15307.169922,15307.169922,-0.9968,0.204,0.077,0.719
1205,2013-05-23,15300.570312,15348.410156,15180.230469,148810000,15294.5,15294.5,-0.9992,0.265,0.06,0.674
1206,2013-05-24,15290.740234,15306.709961,15199.629883,105660000,15303.099609,15303.099609,-0.99,0.149,0.073,0.777
1207,2013-05-28,15307.330078,15521.490234,15307.330078,130680000,15409.389648,15409.389648,-0.9982,0.189,0.032,0.778
1208,2013-05-29,15399.94043,15400.25,15229.530273,114020000,15302.799805,15302.799805,-0.9892,0.148,0.089,0.763
1209,2013-05-30,15306.019531,15398.700195,15280.990234,121150000,15324.530273,15324.530273,-0.9982,0.205,0.06,0.735
1210,2013-05-31,15322.219727,15392.379883,15115.570312,208830000,15115.570312,15115.570312,-0.991,0.17,0.084,0.746
1211,2013-06-03,15123.549805,15254.110352,15123.549805,147980000,15254.030273,15254.030273,-0.9983,0.209,0.044,0.746
1212,2013-06-04,15255.219727,15304.980469,15100.780273,134280000,15177.540039,15177.540039,-0.9847,0.158,0.086,0.756
1213,2013-06-05,15168.099609,15168.629883,14945.570312,141400000,14960.589844,14960.589844,-0.9944,0.197,0.071,0.732
1214,2013-06-06,14955.450195,15040.620117,14844.219727,140410000,15040.620117,15040.620117,-0.9819,0.164,0.082,0.754
1215,2013-06-07,15044.459961,15255.580078,15044.459961,137380000,15248.120117,15248.120117,-0.9888,0.155,0.074,0.771
1216,2013-06-10,15247.80957,15300.639648,15211.25,94250000,15238.589844,15238.589844,-0.7227,0.103,0.088,0.809
1217,2013-06-11,15231.379883,15251.070312,15086.089844,101610000,15122.019531,15122.019531,-0.8631,0.109,0.095,0.797
1218,2013-06-12,15130.389648,15241.280273,14981.209961,105770000,14995.230469,14995.230469,-0.9959,0.162,0.036,0.801
1219,2013-06-13,14992.540039,15202.269531,14953.450195,104490000,15176.080078,15176.080078,-0.9299,0.101,0.06,0.84
1220,2013-06-14,15178.080078,15205.919922,15044.799805,107430000,15070.179688,15070.179688,-0.9931,0.167,0.084,0.75
1221,2013-06-17,15078.709961,15261.709961,15078.709961,139250000,15179.849609,15179.849609,-0.9787,0.131,0.075,0.794
1222,2013-06-18,15186.299805,15340.089844,15186.299805,99210000,15318.230469,15318.230469,-0.9934,0.131,0.026,0.842
1223,2013-06-19,15315.469727,15322.070312,15112.110352,111380000,15112.19043,15112.19043,-0.9977,0.182,0.065,0.753
1224,2013-06-20,15105.509766,15105.509766,14732.030273,172630000,14758.320312,14758.320312,-0.9956,0.198,0.084,0.719
1225,2013-06-21,14760.620117,14858.55957,14688.429688,420080000,14799.400391,14799.400391,-0.9785,0.124,0.061,0.815
1226,2013-06-24,14795.790039,14795.790039,14551.269531,158670000,14659.55957,14659.55957,-0.9971,0.229,0.054,0.717
1227,2013-06-25,14669.69043,14812.030273,14669.69043,135940000,14760.30957,14760.30957,-0.9843,0.134,0.085,0.781
1228,2013-06-26,14769.990234,14938.980469,14769.679688,133230000,14910.139648,14910.139648,-0.985,0.128,0.075,0.798
1229,2013-06-27,14921.280273,15075.009766,14921.280273,113650000,15024.490234,15024.490234,-0.9922,0.133,0.058,0.81
1230,2013-06-28,15016.580078,15034.629883,14884.799805,230000000,14909.599609,14909.599609,-0.9652,0.116,0.061,0.823
1231,2013-07-01,14911.599609,15083.280273,14911.599609,120570000,14974.959961,14974.959961,-0.7269,0.106,0.098,0.796
1232,2013-07-02,14974.959961,15049.219727,14870.509766,116610000,14932.410156,14932.410156,-0.9961,0.157,0.06,0.783
1233,2013-07-03,14923.730469,15025.900391,14858.929688,61000000,14988.370117,14988.370117,-0.9781,0.121,0.056,0.823
1234,2013-07-05,14995.459961,15137.509766,14971.200195,94560000,15135.839844,15135.839844,-0.8751,0.116,0.093,0.791
1235,2013-07-08,15137.219727,15262.719727,15137.219727,136820000,15224.69043,15224.69043,-0.9912,0.164,0.076,0.76
1236,2013-07-09,15228.459961,15320.419922,15228.459961,109270000,15300.339844,15300.339844,-0.977,0.121,0.079,0.8
1237,2013-07-10,15298.030273,15348.950195,15258.889648,105050000,15291.660156,15291.660156,-0.9981,0.212,0.031,0.756
1238,2013-07-11,15298.0,15483.549805,15298.0,124950000,15460.919922,15460.919922,-0.9822,0.134,0.048,0.818
1239,2013-07-12,15460.69043,15498.389648,15410.269531,130140000,15464.299805,15464.299805,0.8731,0.109,0.122,0.77
1240,2013-07-15,15459.69043,15509.480469,15455.769531,99430000,15484.259766,15484.259766,-0.9279,0.138,0.115,0.747
1241,2013-07-16,15485.030273,15498.160156,15415.709961,105970000,15451.849609,15451.849609,-0.997,0.18,0.052,0.768
1242,2013-07-17,15456.919922,15502.0,15438.120117,126240000,15470.519531,15470.519531,-0.9984,0.231,0.06,0.709
1243,2013-07-18,15465.910156,15589.400391,15465.910156,136270000,15548.540039,15548.540039,-0.9989,0.241,0.082,0.678
1244,2013-07-19,15524.269531,15544.549805,15491.959961,229260000,15543.740234,15543.740234,-0.997,0.177,0.042,0.781
1245,2013-07-22,15543.969727,15576.209961,15516.200195,180920000,15545.549805,15545.549805,-0.9971,0.159,0.053,0.788
1246,2013-07-23,15547.0,15604.219727,15544.05957,98700000,15567.740234,15567.740234,-0.9946,0.168,0.062,0.771
1247,2013-07-24,15576.69043,15602.599609,15496.839844,99320000,15542.240234,15542.240234,-0.9985,0.22,0.049,0.731
1248,2013-07-25,15539.169922,15560.330078,15455.589844,103260000,15555.610352,15555.610352,-0.9964,0.169,0.066,0.765
1249,2013-07-26,15547.849609,15560.969727,15405.160156,94880000,15558.830078,15558.830078,-0.9948,0.174,0.058,0.767
1250,2013-07-29,15557.139648,15557.139648,15482.269531,87240000,15521.969727,15521.969727,-0.9962,0.158,0.067,0.775
1251,2013-07-30,15534.490234,15593.910156,15479.129883,117550000,15520.589844,15520.589844,-0.996,0.172,0.055,0.772
1252,2013-07-31,15528.570312,15634.320312,15492.959961,145120000,15499.540039,15499.540039,-0.9868,0.151,0.099,0.75
1253,2013-08-01,15503.849609,15650.69043,15503.849609,111040000,15628.019531,15628.019531,-0.9942,0.174,0.079,0.747
1254,2013-08-02,15627.55957,15658.429688,15558.679688,104840000,15658.360352,15658.360352,-0.9787,0.104,0.07,0.826
1255,2013-08-05,15651.980469,15655.209961,15584.830078,76850000,15612.129883,15612.129883,-0.9953,0.164,0.046,0.79
1256,2013-08-06,15608.44043,15608.44043,15473.400391,87730000,15518.740234,15518.740234,-0.9914,0.129,0.067,0.804
1257,2013-08-07,15516.209961,15516.209961,15421.75,88430000,15470.669922,15470.669922,-0.9941,0.138,0.048,0.814
1258,2013-08-08,15477.269531,15557.120117,15418.599609,90990000,15498.320312,15498.320312,-0.9881,0.12,0.056,0.824
